Title,Location,Salary,Description,ID
HRMS Analyst III,"Chicago, IL",$90K - $134K (Employer est.),"Lead the analysis, design, and testing of Workday enhancements, collaborating closely with business stakeholders to translate functional requirements into…&hellip;
Skills: Management, Continuous improvement, Mentoring, Payroll, HRIS",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.2847
"Core Systems Services Analyst (Hybrid, Chicago, IL)","Chicago, IL",$50K - $64K (Employer est.),"Associate’s degree in Business Systems, Information Technology, or related field. Help assess and analyze data requests and identify the method of extracting or…&hellip;
Skills: Microsoft Word, System administration, Microsoft Excel, Business intelligence, Software troubleshooting",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.2851
Sales & Use Tax Analyst,"Chicago, IL",$73K - $98K (Employer est.),"The Sales & Use Tax Analyst will be responsible for all sales & use tax matters, including performing tax research on state and local tax matters, tax planning,…&hellip;
Skills: Oracle, Sales, Writing skills, Research, Accounting",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.2855
Business Analyst,"Chicago, IL",$115K - $135K (Employer est.),"Review/Clarify refinements, user story dependencies, process flows, business logic and testing needs that have been defined by the technical analyst.&hellip;
Skills: Jira, Power BI, Azure, Writing skills, DevOps",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.2859
Senior Data Analyst - Mortgage Analytics & Insights experience with Tableau OR any BI skills - W2,"Chicago, IL",$60.82 - $65.61 Per Hour (Employer est.),"Bachelor’s degree with an emphasis in data science, business, economics, or related field. Experience with data visualization tools, such as Tableau required.&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Data analysis skills, Git",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.2863
Creatio Certified Business Analyst,"Chicago, IL",$54K - $87K (Glassdoor est.),"Create detailed business requirement documents, including concept, technical design, use cases, and testing protocols.&hellip;
Skills: Jira, CI/CD, Node.js, React, Kubernetes",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.2867
Analyst - AI Trainer,"Chicago, IL",$40.00 Per Hour (Employer est.),"You can work on your own schedule. Proficient in data science, arithmetic, algebra, geometry, calculus, probability, statistics, and inductive/ deductive…&hellip;
Skills: Calculus, English, Data science, AI",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.2993
Commercial Bank Testing Analyst,"Chicago, IL",$56K - $104K (Employer est.),"Typically between 4 - 6 years of relevant experience and post-secondary degree in related field of study or an equivalent combination of education and…&hellip;
Skills: Analysis skills, Communication skills, Credit analysis",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.2994
Revenue Analyst,"Chicago, IL",$48K - $80K (Employer est.),"Support the Sales Executive/Client Executive in sales/retention and marketing calls, helping to foster strategic external and cross-departmental relationships.&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Access, Underwriting",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.2998
"Business Analyst-Kennesaw, GA/ Chicago, IL/Richmond, VA (Hybrid role)","Chicago, IL",$45.00 - $50.00 Per Hour (Employer est.),"Strong interpersonal skills and ability to work across technical and non-technical teams. The ideal candidate should possess deep analytical capabilities, agile…&hellip;
Skills: Jira, Business analysis, Conflict management, User acceptance testing, Agile",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3002
Business Analyst,"Chicago, IL",$70K - $90K (Employer est.),"Conducts and facilitates Joint Application Design sessions and develops functional and technical design documentation for use in developing business process…&hellip;
Skills: Business analysis, ITIL, User acceptance testing, Integration testing, Leadership",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3006
2026 Commercial & Investment Bank Innovation Development Summer Analyst Program,"Chicago, IL",,"Problem-solving skills in interpreting data, trends, and insights to identify opportunities and develop actionable solutions. Analyze data to drive decisions.&hellip;",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3010
Payor Stratergy Analyst,"Chicago, IL",$72K - $85K (Employer est.),"Strong written and verbal communication skills including the ability to communicate results of data analysis to a variety of stakeholders.&hellip;
Skills: Microsoft Excel, SAS, Data analysis skills, SQL, Analysis skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3013
Capital Risk Management Controls and Governance Analyst,"Chicago, IL",$73K - $135K (Employer est.),"Conducts independent analysis and assessment to resolve strategic issues. Typically between 5 - 7 years of relevant experience and post-secondary degree in…&hellip;
Skills: COSO, COBIT, SOX, Analysis skills, Project management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3017
Information Governance Analyst,"Chicago, IL",$51K - $68K (Employer est.),"Bachelor’s degree in a related field. Minimum of 1–3 years of experience in information governance, records management, or a related field, preferably in a law…&hellip;
Skills: Customer service, Information governance, Microsoft Office, Records management, iManage",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3021
Broker Intelligence Analyst,"Chicago, IL",$75K (Employer est.),"The purpose of this role is to develop and analyze customer and broker data in order to generate insights to support Commercial and Specialty underwriting teams…&hellip;
Skills: Power BI, Relational databases, QlikView, Business analysis, Tableau",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3025
Analyst,"Chicago, IL",$38K (Employer est.),"Education equivalent to a bachelor’s degree from a regionally accredited institution and a minimum of two years of progressively responsible work experience.&hellip;
Skills: Customer service, Project management software, Communication skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3029
"Research Data Analyst, Rheumatology","Chicago, IL",$70K - $98K (Employer est.),"Successful completion of a full 4-year course of study in an accredited college or university leading to a bachelor's or higher degree; OR appropriate…&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Access, Data mining",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3030
Business Analyst,"Chicago, IL",$75K - $90K (Employer est.),"Conduct and facilitate Joint Application Design sessions and develop functional and technical design documentation for business process changes and report…&hellip;
Skills: Business analysis, Data analysis skills, Analysis skills, ITIL, Organizational skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3034
"Analyst, Advanced Analytics","Chicago, IL",$69K - $85K (Employer est.),"You will work closely with the SEVP and Group Head, TI&I and her senior leadership team to develop and execute communication strategies and plans that foster a…&hellip;
Skills: Management, Microsoft Office, SQL, JavaScript, APIs",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3038
Senior Analyst Funds Transfer Pricing,"Chicago, IL",$56K - $104K (Employer est.),"Participates in the design, implementation and management of core business processes to ensure the accuracy of risk data used in reporting.&hellip;
Skills: Regulatory reporting, Analysis skills, Risk management, Management reporting, Communication skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3042
DATA ANALYST (BUDGET & MANAGEMENT SERVICES),"Chicago, IL",$76K - $84K (Employer est.),"Candidates who are contacted will be required to produce original required documents (e.g., current driver’s license, diploma, school transcript, certifications…&hellip;
Skills: Microsoft Powerpoint, Microsoft Excel, Microsoft Access, LIHTC, Data analysis skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3046
Senior Benefits Financial Analyst,"Evanston, IL",$77K - $87K (Employer est.),"A Master’s Degree in a related field. Provides statistical information to support annual audits and other regulatory requirements including non-discrimination…&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Cognos, Microsoft Excel, Microsoft Outlook",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3050
EDI Coordinator,"Elmhurst, IL",$48K - $55K (Employer est.),"Responsible for setting up and maintaining trading partner relationships, troubleshooting, and problem-solving issues related to communications, mapping, and…&hellip;
Skills: FTP, SFTP, EDI, XML, Windows",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3054
Sr Business Analyst - Treasury Operations,"Chicago, IL",$57K - $113K (Employer est.),"Acting as a liaison with IT, business partners and third-party vendors/contractors for special projects/initiatives. Developing specialized ad hoc reporting.&hellip;
Skills: Microsoft Excel, Business analysis, Bloomberg, Microsoft Office, Analysis skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3058
"Senior Data Analyst, Mortgage Analytics & Insights","Chicago, IL",$84K - $111K (Glassdoor est.),"Bachelor’s degree with an emphasis in data science, business, economics, or related field. In this role you will play a critical role in analyzing mortgage-…&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Management, Data analysis skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3062
Sr. Business Intelligence Analyst,"Chicago, IL",$87K - $123K (Employer est.),"Design, develop, and maintain interactive dashboards and reports using business intelligence tools such a Tableau, Power BI, or similar platform.&hellip;
Skills: Power BI, Business intelligence, Data analysis skills, Tableau",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3066
"Senior Analyst, Liquidity and Funding Risk","Chicago, IL",$73K - $135K (Employer est.),"Typically between 4 - 6 years of relevant experience and post-secondary degree in related field of study or an equivalent combination of education and…&hellip;
Skills: Statistics, Financial modeling, Regulatory reporting, Analysis skills, Quality control",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3070
"Workforce Analyst, Mission Control Analytics","Chicago, IL",$124K - $176K (Employer est.),"BS/BA or above in a technical field. Present all data and findings in succinct and creative ways using data visualizations for a broad audience with different…&hellip;
Skills: Statistics, Relational databases, Tableau, Databases, SQL",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3071
"Sr. Analyst, BU Sales & Strategy - Snacking","Chicago, IL",$88K - $110K (Employer est.),"Support communication and execution of key brand initiatives to the field sales teams through multiple channels (internal sales news portal, routine field sales…&hellip;
Skills: Microsoft Powerpoint, Microsoft Excel, Sales, Analysis skills, Data analytics",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3075
Business Analyst - Consulting,"Chicago, IL",$70K - $100K (Glassdoor est.),"Experience in data analysis, functional/technical design, data normalization. Collects and analyzes the necessary data and key elements to support the…&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Data analysis skills, Visio",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3079
Business Analyst/Enterprise Data Management,"Chicago, IL",,"Demonstrated ability to translate complex technical concepts for non-technical audiences. Proficiency with SQL and data analysis tools.&hellip;
Skills: Computer science, Data modeling, Management, Big data, Business analysis",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3083
Sr. Digital Business Analyst - Automotive Catalog Solutions,"Oak Brook, IL",$93K - $124K (Employer est.),"Collaboration with Development Teams and Backlog Management: Create and manage work items (initiatives, epics, stories) and prioritize the backlog in…&hellip;
Skills: Jira, Computer science, Data analysis skills, SQL, Project management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3086
Data Visualization Expert,"Chicago, IL",,"Data Visualization expert will deliver visualization-centric projects; from pitch to design. Consultant will gather requirements, lead design, and create…&hellip;
Skills: Data visualization, Communication skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3090
"Commercial Insights Analyst, Non-Alcohol","Chicago, IL",$57K - $95K (Employer est.),"Marketing & Trade Partnerships: Collaborate with trade and brand marketing teams to design measurement frameworks for ROAS analysis and build campaign…&hellip;
Skills: Microsoft Powerpoint, Power BI, Microsoft Excel, Nielsen, Tableau",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3093
Salesforce Solution Analyst,"Chicago, IL",$118K - $130K (Employer est.),"5+ years of hands-on experience in Salesforce technical analysis and solution design. Salesforce Expertise: Serve as the functional and technical subject matter…&hellip;
Skills: Jira, CI/CD, Salesforce, DevOps, SOAP",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3097
"Senior Analyst, Model Development","Chicago, IL",$85K - $140K (Employer est.),"This role will be responsible for providing analytical/quantitative input to develop, document, implement and monitor the build of complex consumer credit risk…&hellip;
Skills: Statistics, SAS, Big data, Spark, R",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3222
"Lead, Spend Data Analytics","Chicago, IL",$146K - $160K (Employer est.),"Bachelor's degree in a quantitative field such as statistics, applied mathematics, financial mathematics, computer science, engineering, operations research, or…&hellip;
Skills: Data mining, Spark, R, Apache Hive, Java",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3226
Business Diversity Analyst,"Chicago, IL",$66K - $88K (Employer est.),"Bachelor’s degree in Business Administration, Finance, Information Technology, or a related field of study from an accredited college or university.&hellip;
Skills: Power BI, Microsoft Excel, Microsoft Access, Oracle, Management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3230
Market Data Analyst,"Chicago, IL",$73K - $108K (Glassdoor est.),"Ideally, the candidate must have a solid foundation in Finance and/or Information Technology in order to analyze, develop, validate, and assess the performance…&hellip;
Skills: R, Analysis skills, Perl, Accounting, Data analytics",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3234
Senior Data Analyst,"Chicago, IL",$98K - $132K (Employer est.),"Advanced Analytics: Perform advanced statistical analysis to identify trends and patterns in data, develop predictive models (if applicable), and uncover hidden…&hellip;
Skills: Power BI, Data analysis skills, Tableau, SQL, Analysis skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3238
IT Portfolio Analyst,"Chicago, IL",$85K - $90K (Employer est.),"The IT Portfolio Analyst performs analysis activities that support the decision making regarding matching technology solutions (package selection, configuration…&hellip;
Skills: Jira, Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3242
Senior Business Systems Analyst-ERP,"Chicago, IL",$104K - $137K (Employer est.),"Deliver business requirements and process documentation, and build technical design based on functional requirement. 8:00 am – 5:00 pm (Mon-Fri) Hybrid.&hellip;
Skills: Computer science, Azure, Oracle, DevOps, ERP systems",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3246
Business Analyst I,"Chicago, IL",$66K - $86K (Glassdoor est.),"2+ years of experience in technical project management, business analyst or related technical field. Experience managing cross-functional relationships and…&hellip;
Skills: Customer service, Project management, Agile, Technical project management, Negotiation",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3250
Financial Systems Business Analyst,"Chicago, IL",$100K - $120K (Employer est.),"Bachelor's degree in accounting, finance, business, or related field, and 1-3 years of relevant experience with large-scale financial systems (preferably Elite…&hellip;
Skills: Process improvement, Microsoft Office, SQL, Analysis skills, Communication skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3254
Workday Consultant | Hybrid Workday Analyst,"Chicago, IL",$50.00 - $60.00 Per Hour (Employer est.),"Bachelor's degree in Computer Science, Information Technology, Business Information Systems, or a related field. Contract Type: 1099, open to C2C.&hellip;
Skills: Computer science, Microsoft Excel, Analysis skills, Quality control, Workday",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3258
"Healthcare Data Analyst or Senior Healthcare Data Analyst, Analytics Hub","Chicago, IL",$70K - $130K (Employer est.),"A bachelor’s degree in either computer science, computer engineering, mathematics, statistics, health information management, health administration, business,…&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Power BI, Microsoft Excel, R",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3262
"Sr. Analyst, eComm Supply Chain","Chicago, IL",$80K - $112K (Employer est.),"Understand and ability to analyze data develop fact-based recommendations, and create & deliver strong presentations across functions & levels, internally and…&hellip;
Skills: Microsoft Powerpoint, Microsoft Excel, Management, Category management, Sales",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3266
Business Intelligence Specialist,"Niles, IL",$82K - $103K (Employer est.),"Design, develop, implement, and maintain BI solutions managing project execution and supporting front-end user-facing solutions for reporting and analytics…&hellip;
Skills: Computer science, Power BI, Azure, Business intelligence, Sales",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3270
EDI Analyst,"Chicago, IL",$40.00 - $60.00 Per Hour (Employer est.),"Work directly with external and internal contacts to implement, modify and resolve issues related to sharing data via EDI or other electronic file submissions…&hellip;
Skills: SFTP, Microsoft Excel, EDI, XML, SQL",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3274
"Consultant, Business Analytics","Chicago, IL",$110K - $125K (Employer est.),"You will work closely with the SEVP and Group Head, TI&I and her senior leadership team to develop and execute communication strategies and plans that foster a…&hellip;
Skills: Management, Microsoft Office, SQL, JavaScript, APIs",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3278
"Lead Business Intelligence Analyst, Full Time - Days","Chicago, IL",$116K - $155K (Employer est.),"Minimum 3-5 years (5-7 years prefered) directly applicable experience in data systems, analysis, programming and technical design in a healthcare setting,…&hellip;
Skills: Public speaking, Tableau, SQL, Statistical analysis, Analysis skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3282
Senior IT Portfolio Analyst,"Chicago, IL",$124K - $135K (Employer est.),"This role is a key contributor to the design, analysis, application and report development, implementation of enhancements, and maintenance of the portfolio…&hellip;
Skills: Jira, Microsoft Powerpoint, Microsoft Word, Computer science, Microsoft Excel",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3286
RPA Business Analyst,"Chicago, IL",$68K - $95K (Glassdoor est.),"Familiarity with multiple automation environments and platforms. Assist in test case planning and acceptance criteria definition.&hellip;
Skills: Microsoft Excel, DevOps, Test-driven development, English, Process mapping",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3290
EAM Support Analyst,"Chicago, IL",$60K - $90K (Employer est.),"Perform in-depth data analysis and research to identify, diagnose, and resolve any data-related issues, leveraging SQL and Business Intelligence (BI) tools to…&hellip;
Skills: Asset management, Enterprise software, Data analysis skills, SQL, Account management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3294
OFSAA Finance Data Analyst Sr,"Chicago, IL",$77K - $154K (Employer est.),"The Senior Financial Analyst will examine data and variances, build out and enhance data management processes, develop KPI metrics and provide analysis that is…&hellip;
Skills: FTP, Microsoft Powerpoint, Microsoft Word, Microsoft Excel, R",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3298
GIS Analyst,"Chicago, IL",$80K - $95K (Employer est.),"Work with field crew and electrical engineers to markup sets of drawings. Work with Office of Underground Coordination to support field operations.&hellip;
Skills: ArcGIS, Civil engineering, FileNet, SQL, Analysis skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3302
"Data Analyst, Health Risk Management","Itasca, IL",,"Work with internal captive program teams to develop tailored reports, dashboards, and presentations that drive informed decision-making regarding healthcare…&hellip;
Skills: Microsoft Excel, Microsoft Access, Data analysis skills, HIPAA, Tableau",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3306
Portfolio Analyst,"Chicago, IL",$80K - $120K (Employer est.),"Experience in identifying and driving business process improvements and organizational capabilities. We provide risk consultancy, Property-Casualty insurance…&hellip;
Skills: Power BI, Microsoft Excel, Data analysis skills, Analysis skills, Project management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3309
"Solution Analyst, Retail Catalyst, United States - X Delivery","Chicago, IL",$97K (Employer est.),"Collaborating with BCG X Delivery Retail Catalyst technical teams, application software vendors, and other resources to diagnose and resolve the application's…&hellip;
Skills: Microsoft Powerpoint, Power BI, Microsoft Excel, Management, Software deployment",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3313
Senior Analyst - Strategy Consulting,"Chicago, IL",$86K - $124K (Glassdoor est.),"Structured and logical thinking - the ability to dissect a problem, propose a hypothesis driven approach, and develop the associated strategic and analytical…&hellip;
Skills: Management, Organizational skills, Quantitative analysis, Communication skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3314
Business Analyst (Hybrid),"Chicago, IL",$48K - $62K (Employer est.),"As with all roles in Academic Affairs and Analytics & Scheduling, this position is expected to develop strong enterprise-wide relationships and bring about…&hellip;
Skills: Management, Word processing, Analysis skills, Communication skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3318
Procurement Analyst,"Chicago, IL",$67K - $94K (Glassdoor est.),"We value autonomy and the ability to quickly pivot to capture opportunities, so we operate using our own capital and trading at our own risk.&hellip;
Skills: Jira, Procurement, Microsoft Office, HR sourcing, ServiceNow",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3322
Sr. Data Science Analyst - Neurological Surgery,"Chicago, IL",$70K - $100K (Employer est.),"Minimum requirements include a college or university degree in related field. Provides professional support to staff or faculty members in defining the project…&hellip;
Skills: Computer science, Math, Machine learning, Organizational skills, Data science",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3326
Financial Business Analyst,"Chicago, IL",$77K - $100K (Glassdoor est.),"Analyst will use existing proprietary analysis tools developed in Excel and Word and will be expected to expand analysis as needed based on review of…&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Management, Microsoft Office",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3330
Senior Data Analyst IV,"Chicago, IL",$104K - $129K (Glassdoor est.),"Bachelor's degree in quantitative field (statistics, engineering, business analytics, information systems, aviation management or related degree).&hellip;
Skills: Microsoft Powerpoint, Microsoft Excel, Management, Big data, Writing skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3334
Compensation Analyst,"Chicago, IL",$38.00 - $40.00 Per Hour (Employer est.),"Reporting to the Director-Compensation, the *Compensation Analyst* assists in administering employee compensation programs, which includes: creating position…&hellip;
Skills: Workers' compensation law, Microsoft Excel, Oracle, Employee relations, Ceridian",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3461
Multicultural Consumer Insights Analyst - Hispanic Focus,"Chicago, IL",$68K - $85K (Employer est.),"In this role, you will use your Hispanic marketing expertise and critical thinking skills to develop research plans including quantitative surveys, analyze…&hellip;
Skills: Bilingual, Spanish, English, Research, Analysis skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3462
Sr. Functional Business Analyst,"Chicago, IL",$64K - $82K (Employer est.),"The Senior Functional Business analyst will develop a deep understanding of the company’s business processes, systems, and product portfolios to support…&hellip;
Skills: Microsoft Powerpoint, System administration, Microsoft Excel, Microsoft Outlook, Waterfall",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3466
"Senior Client Experience Analyst, NPS","Elk Grove Village, IL",$57K - $116K (Employer est.),"The successful Senior CX Analyst is obsessed with client and associate feedback, is adept at designing and managing strategic research projects, leverages a…&hellip;
Skills: Microsoft Powerpoint, Power BI, Microsoft Excel, Military, Salesforce",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3470
Functional Business Analyst II,"Chicago, IL",$64K - $109K (Employer est.),"The Functional Business Analyst II will develop a deep understanding of the company’s Claims processes, systems, and product portfolios to support opportunities…&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Spanish, Microsoft Excel, Microsoft Outlook",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3474
"Sr. Analyst, Advanced Analytics - Fulfillment","Chicago, IL",$94K - $145K (Employer est.),"Analytics Tool Development Support: Contribute to the design, refinement, and deployment of fulfillment analytics tools, collaborating with technical teams to…&hellip;
Skills: Jira, Kanban, Supply chain, Analysis skills, Project management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3478
Lead Business Analyst - Microsoft 365,"Oak Brook, IL",$95K - $125K (Employer est.),"Lead Business Analysts lead meetings for business analysis, functional design, business process design, and user enablement needs.&hellip;
Skills: Jira, Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Outlook",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3482
Senior Market Fundamentals Analyst,"Chicago, IL",$79K - $122K (Glassdoor est.),"We develop, finance, own and operate utility-scale and distributed solar and storage projects across the country. We hope you will join us.&hellip;
Skills: Data analysis skills, SQL, Analysis skills, Communication skills, Python",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3486
"Senior Data Management Analyst, Statistical Reporting Team","Chicago, IL",$88K - $110K (Employer est.),"Accountability and Data Specifications: Develop and take ownership of specifications for data calls and inquiries to support submissions for statistical agents,…&hellip;
Skills: Workers' compensation law, Power BI, Business intelligence, Regulatory reporting, SQL",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3490
Senior Specialist - Business Analysis,"Chicago, IL",$98K - $147K (Employer est.),"Perform detailed analysis of user stories Connect and come in agreement with involved partner systems regarding various mapping documents and communication…&hellip;
Skills: Analysis skills, ACH, Communication skills",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3494
Guidewire Business Analyst,"Chicago, IL",$119K - $158K (Employer est.),"Insurance certification is an advantage. Prior software engineering experience is an advantage. Social well-being benefits like subsidized back-up child/elder…&hellip;
Skills: Sales, Business analysis",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3495
Expert Salesforce Business Analyst - Remote,"Chicago, IL",$88K - $117K (Glassdoor est.),"Strong communication and collaboration skills with the ability to influence across technical and non-technical audiences.&hellip;
Skills: Jira, Microsoft Excel, Salesforce, Business analysis, NetSuite",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.78D78FF91F041877497300B6575493FE.e.3499
